ophys_experiment_id,equipment_name,full_genotype,mouse_id,reporter_line,driver_line,sex,age_in_days,cre_line,indicator,session_number,prior_exposures_to_session_type,prior_exposures_to_image_set,prior_exposures_to_omissions,ophys_session_id,behavior_session_id,ophys_container_id,project_code,imaging_depth,targeted_structure,date_of_acquisition,session_type,file_id
908381652,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,456915,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,146.0,Slc17a7-IRES2-Cre,GCaMP6f,6.0,0,2.0,9,907991198,908122381,1018027650,VisualBehaviorMultiscope,275,VISp,2019-07-17 11:26:37.671800,OPHYS_6_images_B,1085401278
908381668,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,456915,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,146.0,Slc17a7-IRES2-Cre,GCaMP6f,6.0,0,2.0,9,907991198,908122381,1018027657,VisualBehaviorMultiscope,67,VISl,2019-07-17 11:26:37.671800,OPHYS_6_images_B,1085401173
908381660,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,456915,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,146.0,Slc17a7-IRES2-Cre,GCaMP6f,6.0,0,2.0,9,907991198,908122381,1018027663,VisualBehaviorMultiscope,275,VISl,2019-07-17 11:26:37.671800,OPHYS_6_images_B,1085401204
908381656,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,456915,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,146.0,Slc17a7-IRES2-Cre,GCaMP6f,6.0,0,2.0,9,907991198,908122381,1018027654,VisualBehaviorMultiscope,371,VISp,2019-07-17 11:26:37.671800,OPHYS_6_images_B,1085401224
911149119,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,462544,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,123.0,Slc17a7-IRES2-Cre,GCaMP6f,1.0,0,12.0,0,910971181,911025799,906963896,VisualBehaviorTask1B,375,VISp,2019-07-23 20:06:37.000000,OPHYS_1_images_B,911229719
911642167,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,462544,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,124.0,Slc17a7-IRES2-Cre,GCaMP6f,2.0,0,13.0,1,911449165,911527254,906963896,VisualBehaviorTask1B,375,VISp,2019-07-24 18:44:37.000000,OPHYS_2_images_B_passive,911702209
914062456,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,462544,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,129.0,Slc17a7-IRES2-Cre,GCaMP6f,3.0,1,15.0,3,913834848,913901536,906963896,VisualBehaviorTask1B,375,VISp,2019-07-29 20:06:21.000000,OPHYS_3_images_B,915227797
914536934,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,462544,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,130.0,Slc17a7-IRES2-Cre,GCaMP6f,4.0,0,0.0,4,914306708,914353445,906963896,VisualBehaviorTask1B,375,VISp,2019-07-30 19:16:53.000000,OPHYS_4_images_A,915224832
915150256,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,462544,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,131.0,Slc17a7-IRES2-Cre,GCaMP6f,4.0,1,1.0,5,914797752,914852087,906963896,VisualBehaviorTask1B,375,VISp,2019-07-31 19:37:38.000000,OPHYS_4_images_A,915273182
916093599,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,462544,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,132.0,Slc17a7-IRES2-Cre,GCaMP6f,5.0,0,2.0,6,915587736,915667469,906963896,VisualBehaviorTask1B,375,VISp,2019-08-01 19:40:00.000000,OPHYS_5_images_A_passive,916317743
923100548,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,462544,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,144.0,Slc17a7-IRES2-Cre,GCaMP6f,6.0,3,6.0,10,922743776,922869624,906963896,VisualBehaviorTask1B,375,VISp,2019-08-13 20:01:40.000000,OPHYS_6_images_A,923180395
882520593,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,453913,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,118.0,Slc17a7-IRES2-Cre,GCaMP6f,2.0,0,19.0,2,882351065,882434675,876461613,VisualBehavior,175,VISp,2019-06-06 20:01:28.000000,OPHYS_2_images_A_passive,882564740
885067844,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,453913,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,123.0,Slc17a7-IRES2-Cre,GCaMP6f,3.0,0,21.0,4,884359468,884888379,876461613,VisualBehavior,175,VISp,2019-06-11 15:37:17.000000,OPHYS_3_images_A,885167948
888666698,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,453913,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,129.0,Slc17a7-IRES2-Cre,GCaMP6f,1.0,6,25.0,8,888190799,888301437,876461613,VisualBehavior,175,VISp,2019-06-17 19:22:56.000000,OPHYS_1_images_A,890007518
889775742,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,453913,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,130.0,Slc17a7-IRES2-Cre,GCaMP6f,4.0,0,0.0,9,889179793,889559462,876461613,VisualBehavior,175,VISp,2019-06-18 17:37:36.000000,OPHYS_4_images_B,890007504
891067673,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,453913,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,131.0,Slc17a7-IRES2-Cre,GCaMP6f,5.0,0,1.0,10,890086402,890374401,876461613,VisualBehavior,175,VISp,2019-06-19 18:22:18.000000,OPHYS_5_images_B_passive,891143022
792813858,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,412366,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,147.0,Slc17a7-IRES2-Cre,GCaMP6f,1.0,0,11.0,1,792327341,792477679,814796612,VisualBehavior,375,VISp,2018-12-10 16:34:08.000000,OPHYS_1_images_A,859689264
794381992,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,412366,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,149.0,Slc17a7-IRES2-Cre,GCaMP6f,3.0,0,13.0,3,793857113,794071128,814796612,VisualBehavior,375,VISp,2018-12-12 16:00:43.000000,OPHYS_3_images_A,859689227
795076128,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,412366,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,150.0,Slc17a7-IRES2-Cre,GCaMP6f,4.0,0,0.0,4,794474159,794673280,814796612,VisualBehavior,375,VISp,2018-12-13 15:42:47.000000,OPHYS_4_images_B,859689336
795952471,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,412366,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,151.0,Slc17a7-IRES2-Cre,GCaMP6f,5.0,0,1.0,5,795217244,795431009,814796612,VisualBehavior,375,VISp,2018-12-14 16:14:12.000000,OPHYS_5_images_B_passive,859685777
796105304,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,412366,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,152.0,Slc17a7-IRES2-Cre,GCaMP6f,6.0,0,2.0,6,796019065,796031509,814796612,VisualBehavior,375,VISp,2018-12-15 16:59:41.000000,OPHYS_6_images_B,859681089
797255551,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,412366,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,154.0,Slc17a7-IRES2-Cre,GCaMP6f,2.0,1,14.0,7,797078933,797170547,814796612,VisualBehavior,375,VISp,2018-12-17 23:37:12.000000,OPHYS_2_images_A_passive,859689353
902487200,CAM2P.5,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,462468,Ai94(TITL-GCaMP6s),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,110.0,Slc17a7-IRES2-Cre,GCaMP6s,1.0,0,15.0,0,902193346,902282058,896318095,VisualBehaviorTask1B,375,VISp,2019-07-09 20:13:34.000000,OPHYS_1_images_B,902875168
903403819,CAM2P.5,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,462468,Ai94(TITL-GCaMP6s),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,111.0,Slc17a7-IRES2-Cre,GCaMP6s,2.0,0,16.0,1,902618223,903043319,896318095,VisualBehaviorTask1B,375,VISp,2019-07-10 15:51:13.000000,OPHYS_2_images_B_passive,904000833
904155140,CAM2P.5,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,462468,Ai94(TITL-GCaMP6s),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,112.0,Slc17a7-IRES2-Cre,GCaMP6s,3.0,0,17.0,2,903918949,904015631,896318095,VisualBehaviorTask1B,375,VISp,2019-07-11 20:01:38.000000,OPHYS_3_images_B,904449588
909090479,CAM2P.5,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,462468,Ai94(TITL-GCaMP6s),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,119.0,Slc17a7-IRES2-Cre,GCaMP6s,4.0,1,3.0,6,908734047,908908629,896318095,VisualBehaviorTask1B,375,VISp,2019-07-18 19:44:35.000000,OPHYS_4_images_A,909322130
910600099,CAM2P.5,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,462468,Ai94(TITL-GCaMP6s),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,123.0,Slc17a7-IRES2-Cre,GCaMP6s,6.0,1,4.0,7,910345059,910393206,896318095,VisualBehaviorTask1B,375,VISp,2019-07-22 19:14:35.000000,OPHYS_6_images_A,910725637
911146705,CAM2P.5,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,462468,Ai94(TITL-GCaMP6s),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,124.0,Slc17a7-IRES2-Cre,GCaMP6s,5.0,1,5.0,8,910985315,911035712,896318095,VisualBehaviorTask1B,375,VISp,2019-07-23 20:31:30.000000,OPHYS_5_images_A_passive,911212397
866518316,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,448366,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,115.0,Sst-IRES-Cre,GCaMP6f,1.0,0,9.0,0,866197765,866336764,1018028426,VisualBehaviorMultiscope,150,VISp,2019-05-10 13:02:56.000000,OPHYS_1_images_A,1085397954
866518314,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,448366,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,115.0,Sst-IRES-Cre,GCaMP6f,1.0,0,9.0,0,866197765,866336764,1018028429,VisualBehaviorMultiscope,225,VISp,2019-05-10 13:02:56.000000,OPHYS_1_images_A,1085397937
866518320,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,448366,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,115.0,Sst-IRES-Cre,GCaMP6f,1.0,0,9.0,0,866197765,866336764,1018028423,VisualBehaviorMultiscope,75,VISp,2019-05-10 13:02:56.000000,OPHYS_1_images_A,1085397977
867410516,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,448366,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,118.0,Sst-IRES-Cre,GCaMP6f,2.0,0,10.0,1,867027875,867098393,1018028423,VisualBehaviorMultiscope,75,VISp,2019-05-13 12:36:19.000000,OPHYS_2_images_A_passive,1085397946
867410512,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,448366,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,118.0,Sst-IRES-Cre,GCaMP6f,2.0,0,10.0,1,867027875,867098393,1018028426,VisualBehaviorMultiscope,150,VISp,2019-05-13 12:36:19.000000,OPHYS_2_images_A_passive,1085397944
867410509,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,448366,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,118.0,Sst-IRES-Cre,GCaMP6f,2.0,0,10.0,1,867027875,867098393,1018028429,VisualBehaviorMultiscope,225,VISp,2019-05-13 12:36:19.000000,OPHYS_2_images_A_passive,1085397924
868870085,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,448366,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,120.0,Sst-IRES-Cre,GCaMP6f,1.0,1,12.0,3,868688430,868819048,1018028429,VisualBehaviorMultiscope,225,VISp,2019-05-15 13:54:48.000000,OPHYS_1_images_A,1085398009
868870097,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,448366,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,120.0,Sst-IRES-Cre,GCaMP6f,1.0,1,12.0,3,868688430,868819048,1018028423,VisualBehaviorMultiscope,75,VISp,2019-05-15 13:54:48.000000,OPHYS_1_images_A,1085398045
868870092,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,448366,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,120.0,Sst-IRES-Cre,GCaMP6f,1.0,1,12.0,3,868688430,868819048,1018028426,VisualBehaviorMultiscope,154,VISp,2019-05-15 13:54:48.000000,OPHYS_1_images_A,1085398017
871196371,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,448366,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,122.0,Sst-IRES-Cre,GCaMP6f,3.0,1,14.0,5,870762788,870960908,1018028423,VisualBehaviorMultiscope,75,VISp,2019-05-17 12:19:02.000000,OPHYS_3_images_A,1085397884
871196365,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,448366,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,122.0,Sst-IRES-Cre,GCaMP6f,3.0,1,14.0,5,870762788,870960908,1018028429,VisualBehaviorMultiscope,225,VISp,2019-05-17 12:19:02.000000,OPHYS_3_images_A,1085397726
871196367,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,448366,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,122.0,Sst-IRES-Cre,GCaMP6f,3.0,1,14.0,5,870762788,870960908,1018028426,VisualBehaviorMultiscope,150,VISp,2019-05-17 12:19:02.000000,OPHYS_3_images_A,1085397911
873963891,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,448366,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,127.0,Sst-IRES-Cre,GCaMP6f,5.0,0,1.0,7,873720614,873813922,1018028426,VisualBehaviorMultiscope,158,VISp,2019-05-22 13:10:18.000000,OPHYS_5_images_B_passive,1086012450
873963889,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,448366,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,127.0,Sst-IRES-Cre,GCaMP6f,5.0,0,1.0,7,873720614,873813922,1018028429,VisualBehaviorMultiscope,225,VISp,2019-05-22 13:10:18.000000,OPHYS_5_images_B_passive,1086012448
875587489,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,448366,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,128.0,Sst-IRES-Cre,GCaMP6f,6.0,0,2.0,8,874616920,874808131,1018028429,VisualBehaviorMultiscope,225,VISp,2019-05-23 12:43:23.986922,OPHYS_6_images_B,1085394032
875587491,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,448366,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,128.0,Sst-IRES-Cre,GCaMP6f,6.0,0,2.0,8,874616920,874808131,1018028426,VisualBehaviorMultiscope,156,VISp,2019-05-23 12:43:23.986922,OPHYS_6_images_B,1085394059
875587495,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,448366,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,128.0,Sst-IRES-Cre,GCaMP6f,6.0,0,2.0,8,874616920,874808131,1018028423,VisualBehaviorMultiscope,83,VISp,2019-05-23 12:43:23.986922,OPHYS_6_images_B,1085393859
1056150752,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,539517,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,113.0,Slc17a7-IRES2-Cre,GCaMP6f,1.0,2,11.0,2,1056077723,1056091650,1054675423,VisualBehaviorTask1B,175,VISp,2020-10-12 17:48:43.000000,OPHYS_1_images_B,1057815118
1056561863,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,539517,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,115.0,Slc17a7-IRES2-Cre,GCaMP6f,3.0,0,13.0,4,1056467309,1056485831,1054675423,VisualBehaviorTask1B,175,VISp,2020-10-14 17:31:02.000000,OPHYS_3_images_B,1057815900
1057070365,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,539517,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,117.0,Slc17a7-IRES2-Cre,GCaMP6f,2.0,2,15.0,6,1056972086,1056990700,1054675423,VisualBehaviorTask1B,175,VISp,2020-10-16 16:40:45.000000,OPHYS_2_images_B_passive,1057815873
1057706462,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,539517,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,120.0,Slc17a7-IRES2-Cre,GCaMP6f,4.0,0,0.0,7,1057486216,1057533246,1054675423,VisualBehaviorTask1B,175,VISp,2020-10-19 16:04:21.000000,OPHYS_4_images_A,1057815880
1057956396,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,539517,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,121.0,Slc17a7-IRES2-Cre,GCaMP6f,5.0,0,1.0,8,1057784731,1057802395,1054675423,VisualBehaviorTask1B,175,VISp,2020-10-20 15:45:43.000000,OPHYS_5_images_A_passive,1058010597
1058275574,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,539517,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,122.0,Slc17a7-IRES2-Cre,GCaMP6f,4.0,1,2.0,9,1058058727,1058072139,1054675423,VisualBehaviorTask1B,175,VISp,2020-10-21 16:15:28.000000,OPHYS_4_images_A,1058348900
1058813457,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,539517,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,124.0,Slc17a7-IRES2-Cre,GCaMP6f,4.0,2,4.0,11,1058683693,1058696622,1054675423,VisualBehaviorTask1B,175,VISp,2020-10-23 16:36:28.000000,OPHYS_4_images_A,1058852962
1059340828,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,539517,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,127.0,Slc17a7-IRES2-Cre,GCaMP6f,6.0,1,5.0,12,1059214492,1059236465,1054675423,VisualBehaviorTask1B,175,VISp,2020-10-26 16:22:24.000000,OPHYS_6_images_A,1059412930
975608400,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,482853,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,124.0,Sst-IRES-Cre,GCaMP6f,1.0,0,25.0,0,975452945,975498864,1018028212,VisualBehaviorMultiscope,150,VISl,2019-11-01 14:40:51.922948,OPHYS_1_images_A,1085394138
975608394,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,482853,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,124.0,Sst-IRES-Cre,GCaMP6f,1.0,0,25.0,0,975452945,975498864,1018028202,VisualBehaviorMultiscope,225,VISp,2019-11-01 14:40:51.922948,OPHYS_1_images_A,1085394144
975608402,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,482853,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,124.0,Sst-IRES-Cre,GCaMP6f,1.0,0,25.0,0,975452945,975498864,1018028215,VisualBehaviorMultiscope,235,VISl,2019-11-01 14:40:51.922948,OPHYS_1_images_A,1085394168
975608398,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,482853,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,124.0,Sst-IRES-Cre,GCaMP6f,1.0,0,25.0,0,975452945,975498864,1018028218,VisualBehaviorMultiscope,300,VISl,2019-11-01 14:40:51.922948,OPHYS_1_images_A,1085394173
975608392,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,482853,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,124.0,Sst-IRES-Cre,GCaMP6f,1.0,0,25.0,0,975452945,975498864,1018028199,VisualBehaviorMultiscope,150,VISp,2019-11-01 14:40:51.922948,OPHYS_1_images_A,1085394148
975608390,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,482853,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,124.0,Sst-IRES-Cre,GCaMP6f,1.0,0,25.0,0,975452945,975498864,1018028206,VisualBehaviorMultiscope,300,VISp,2019-11-01 14:40:51.922948,OPHYS_1_images_A,1085394160
976300305,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,482853,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,127.0,Sst-IRES-Cre,GCaMP6f,1.0,1,26.0,1,976167513,976215999,1018028212,VisualBehaviorMultiscope,150,VISl,2019-11-04 14:28:11.040766,OPHYS_1_images_A,1085399921
976300299,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,482853,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,127.0,Sst-IRES-Cre,GCaMP6f,1.0,1,26.0,1,976167513,976215999,1018028202,VisualBehaviorMultiscope,225,VISp,2019-11-04 14:28:11.040766,OPHYS_1_images_A,1085399958
976300303,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,482853,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,127.0,Sst-IRES-Cre,GCaMP6f,1.0,1,26.0,1,976167513,976215999,1018028218,VisualBehaviorMultiscope,284,VISl,2019-11-04 14:28:11.040766,OPHYS_1_images_A,1085399978
976300295,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,482853,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,127.0,Sst-IRES-Cre,GCaMP6f,1.0,1,26.0,1,976167513,976215999,1018028206,VisualBehaviorMultiscope,320,VISp,2019-11-04 14:28:11.040766,OPHYS_1_images_A,1085399956
976300297,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,482853,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,127.0,Sst-IRES-Cre,GCaMP6f,1.0,1,26.0,1,976167513,976215999,1018028199,VisualBehaviorMultiscope,144,VISp,2019-11-04 14:28:11.040766,OPHYS_1_images_A,1085399962
976300307,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,482853,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,127.0,Sst-IRES-Cre,GCaMP6f,1.0,1,26.0,1,976167513,976215999,1018028215,VisualBehaviorMultiscope,225,VISl,2019-11-04 14:28:11.040766,OPHYS_1_images_A,1085399960
